employeeid,fullname,department,jobtitle,email,gender,hiredate,terminationdate,salary,managerid,performancerating,status,hire_year,hire_month,hire_quarter,termination_year,termination_month,termination_quarter,tenure_days,tenure_years,tenure_band,performance_category,department_size,manager_span_of_control,is_active,is_terminated,has_manager,has_performance_rating,dept_avg_salary,job_avg_salary,salary_vs_dept_avg,salary_vs_job_avg,seniority_level,tenure_at_termination,early_attrition,salary_band
PNR-2753,Anika Sharma,Research & Development,Lab Technician,employee.2753@pnrao.com,Male,2019-03-27,2019-10-16,83513.0,PNR-1727,5.0,Terminated,2019,3,1,2019.0,10.0,4.0,203,0.56,0-1 years,Excellent,98,2,0,1,1,1,85614.79,69766.0,-2.45,19.7,Junior,0.5557837097878165,1,80K-100K
PNR-2755,Aarav Smith,Marketing,Digital Marketer,employee.2755@pnrao.com,Male,2020-07-25,,79195.0,PNR-2901,4.0,Active,2020,7,3,,,,1922,5.26,5-10 years,Good,95,2,1,0,1,1,93037.96,67941.78,-14.88,16.56,Senior,,0,60K-80K
PNR-2756,Rohan Taylor,Logistics,Logistics Coordinator,employee.2756@pnrao.com,Male,2024-09-22,,69066.0,PNR-1410,2.0,Active,2024,9,3,,,,402,1.1,1-3 years,Below Average,111,4,1,0,1,1,70560.61,71165.63,-2.12,-2.95,Junior,,0,60K-80K
PNR-2758,Saanvi Sharma,Sales,Account Manager,employee.2758@pnrao.com,Male,2021-01-21,,120163.0,,4.0,Active,2021,1,1,,,,1742,4.77,3-5 years,Good,104,0,1,0,0,1,121525.81,151582.0,-1.12,-20.73,Mid-Level,,0,100K-150K
PNR-2759,Mary Kumar,Finance,Financial Analyst,employee.2759@pnrao.com,Male,2023-03-06,,72903.0,PNR-2334,2.0,Active,2023,3,1,,,,968,2.65,1-3 years,Below Average,87,2,1,0,1,1,69535.21,70138.18,4.84,3.94,Mid-Level,,0,60K-80K
PNR-2761,Aarav Singh,Production,Production Worker,employee.2761@pnrao.com,Non-Binary,2021-07-02,,73820.0,,,Active,2021,7,3,,,,1580,4.33,3-5 years,,112,0,1,0,0,0,102837.83,72077.59,-28.22,2.42,Mid-Level,,0,60K-80K
PNR-2763,Michael Wilson,Finance,Accountant,employee.2763@pnrao.com,Male,2019-12-01,,71652.0,,2.0,Active,2019,12,4,,,,2159,5.91,5-10 years,Below Average,87,0,1,0,0,1,69535.21,69549.67,3.04,3.02,Senior,,0,60K-80K
PNR-2764,David Kumar,Human Resources,Hr Coordinator,employee.2764@pnrao.com,Male,2022-08-03,2026-05-14,57151.0,PNR-1171,4.0,Terminated,2022,8,3,2026.0,5.0,2.0,1380,3.78,3-5 years,Good,106,2,0,1,1,1,68801.09,68340.05,-16.93,-16.37,Mid-Level,3.7782340862423,0,<60K
PNR-2767,Aditya Singh,Finance,Accountant,employee.2767@pnrao.com,Male,2021-11-22,,59382.0,PNR-1068,4.0,Active,2021,11,4,,,,1437,3.93,3-5 years,Good,87,1,1,0,1,1,69535.21,69549.67,-14.6,-14.62,Mid-Level,,0,<60K
PNR-2769,John Patel,It Support,It Manager,employee.2769@pnrao.com,Male,2025-03-14,,133190.0,,4.0,Active,2025,3,1,,,,229,0.63,0-1 years,Good,98,0,1,0,0,1,96490.2,145851.08,38.03,-8.68,Junior,,0,100K-150K
PNR-2772,Olivia Sharma,Logistics,Logistics Coordinator,employee.2772@pnrao.com,Female,2020-10-29,,65114.0,PNR-1640,3.0,Active,2020,10,4,,,,1826,5.0,3-5 years,Average,111,1,1,0,1,1,70560.61,71165.63,-7.72,-8.5,Mid-Level,,0,60K-80K
PNR-2773,David Brown,Quality Control,Qc Inspector,employee.2773@pnrao.com,Female,2020-09-27,,64669.0,PNR-2962,3.0,Active,2020,9,3,,,,1858,5.09,5-10 years,Average,108,2,1,0,1,1,109570.66,70667.88,-40.98,-8.49,Senior,,0,60K-80K
PNR-2776,Emma Williams,Quality Control,Qc Inspector,employee.2776@pnrao.com,Male,2020-01-20,,65081.0,PNR-1146,4.0,Active,2020,1,1,,,,2109,5.77,5-10 years,Good,108,2,1,0,1,1,109570.66,70667.88,-40.6,-7.91,Senior,,0,60K-80K
PNR-2779,Priya Brown,Human Resources,Hr Coordinator,employee.2779@pnrao.com,Female,2024-01-25,,55494.0,PNR-1798,4.0,Active,2024,1,1,,,,643,1.76,1-3 years,Good,106,2,1,0,1,1,68801.09,68340.05,-19.34,-18.8,Junior,,0,<60K
PNR-2782,Rohan Williams,Sales,Regional Sales Manager,employee.2782@pnrao.com,Female,2022-06-28,,126149.0,,3.0,Active,2022,6,2,,,,1219,3.34,3-5 years,Average,104,0,1,0,0,1,121525.81,145982.17,3.8,-13.59,Mid-Level,,0,100K-150K
PNR-2785,Priya Brown,Research & Development,Research Lead,employee.2785@pnrao.com,Non-Binary,2020-07-24,,115366.0,PNR-2937,2.0,Active,2020,7,3,,,,1923,5.26,5-10 years,Below Average,98,3,1,0,1,1,85614.79,109962.86,34.75,4.91,Senior,,0,100K-150K
PNR-2787,David Kumar,Marketing,Marketing Coordinator,employee.2787@pnrao.com,Female,2023-05-21,,73078.0,PNR-2794,2.0,Active,2023,5,2,,,,892,2.44,1-3 years,Below Average,95,2,1,0,1,1,93037.96,72400.67,-21.45,0.94,Mid-Level,,0,60K-80K
PNR-2790,Emma Smith,Human Resources,Recruiter,employee.2790@pnrao.com,Male,2021-04-25,2023-05-31,77771.0,PNR-1339,3.0,Terminated,2021,4,2,2023.0,5.0,2.0,766,2.1,1-3 years,Average,106,4,0,1,1,1,68801.09,69157.24,13.04,12.46,Mid-Level,2.0971937029431897,0,60K-80K
PNR-2791,Michael Sharma,Research & Development,Lab Technician,employee.2791@pnrao.com,Non-Binary,2024-11-26,,75428.0,PNR-2585,2.0,Active,2024,11,4,,,,337,0.92,0-1 years,Below Average,98,4,1,0,1,1,85614.79,69766.0,-11.9,8.12,Junior,,0,60K-80K
PNR-2795,David Brown,Logistics,Warehouse Associate,employee.2795@pnrao.com,Non-Binary,2020-10-12,2025-02-08,69303.0,PNR-2663,5.0,Terminated,2020,10,4,2025.0,2.0,1.0,1580,4.33,3-5 years,Excellent,111,1,0,1,1,1,70560.61,69795.08,-1.78,-0.71,Mid-Level,4.32580424366872,0,60K-80K
PNR-2796,Michael Smith,Logistics,Logistics Coordinator,employee.2796@pnrao.com,Female,2025-02-19,2028-01-15,59906.0,PNR-1011,5.0,Terminated,2025,2,1,2028.0,1.0,1.0,1060,2.9,1-3 years,Excellent,111,2,0,1,1,1,70560.61,71165.63,-15.1,-15.82,Mid-Level,2.9021218343600275,0,<60K
PNR-2797,Saanvi Smith,Production,Operations Manager,employee.2797@pnrao.com,Unknown,2024-01-15,,170357.0,,,Active,2024,1,1,,,,653,1.79,1-3 years,,112,18,1,0,1,0,102837.83,152476.11,65.66,11.73,Junior,,0,150K+
PNR-2798,Aditya Kumar,Finance,Accountant,employee.2798@pnrao.com,Non-Binary,2020-10-01,,69856.0,PNR-1063,4.0,Active,2020,10,4,,,,1854,5.08,5-10 years,Good,87,3,1,0,1,1,69535.21,69549.67,0.46,0.44,Senior,,0,60K-80K
PNR-2799,Aditya Kumar,Logistics,Warehouse Associate,employee.2799@pnrao.com,Male,2020-11-07,,63230.0,PNR-1677,5.0,Active,2020,11,4,,,,1817,4.97,3-5 years,Excellent,111,2,1,0,1,1,70560.61,69795.08,-10.39,-9.41,Mid-Level,,0,60K-80K
PNR-2802,John Smith,Finance,Financial Analyst,employee.2802@pnrao.com,Male,2021-09-18,,58519.0,PNR-2677,2.0,Active,2021,9,3,,,,1502,4.11,3-5 years,Below Average,87,1,1,0,1,1,69535.21,70138.18,-15.84,-16.57,Mid-Level,,0,<60K
PNR-2807,David Jones,Human Resources,Hr Generalist,employee.2807@pnrao.com,Male,2022-10-21,,56755.0,PNR-2863,5.0,Active,2022,10,4,,,,1104,3.02,3-5 years,Excellent,106,2,1,0,1,1,68801.09,69030.22,-17.51,-17.78,Mid-Level,,0,<60K
PNR-2812,Emma Singh,Human Resources,Hr Coordinator,employee.2812@pnrao.com,Male,2020-03-01,,63828.0,,2.0,Active,2020,3,1,,,,2068,5.66,5-10 years,Below Average,106,0,1,0,0,1,68801.09,68340.05,-7.23,-6.6,Senior,,0,60K-80K
PNR-2815,Chris Kumar,It Support,It Technician,employee.2815@pnrao.com,Male,2020-11-15,,64359.0,,5.0,Active,2020,11,4,,,,1809,4.95,3-5 years,Excellent,98,0,1,0,0,1,96490.2,71783.83,-33.3,-10.34,Mid-Level,,0,60K-80K
PNR-2816,Chris Sharma,Human Resources,Hr Coordinator,employee.2816@pnrao.com,Male,2023-04-01,,80238.0,PNR-1990,5.0,Active,2023,4,2,,,,942,2.58,1-3 years,Excellent,106,1,1,0,1,1,68801.09,68340.05,16.62,17.41,Mid-Level,,0,80K-100K
PNR-2820,Anika Smith,It Support,It Manager,employee.2820@pnrao.com,Male,2018-03-08,,163128.0,,2.0,Active,2018,3,1,,,,2792,7.64,5-10 years,Below Average,98,0,1,0,0,1,96490.2,145851.08,69.06,11.85,Senior,,0,150K+
PNR-2821,Chris Kumar,Quality Control,Qc Manager,employee.2821@pnrao.com,Male,2020-04-15,,147479.0,,2.0,Active,2020,4,2,,,,2023,5.54,5-10 years,Below Average,108,0,1,0,0,1,109570.66,151465.96,34.6,-2.63,Senior,,0,100K-150K
PNR-2823,Sarah Wilson,Logistics,Logistics Coordinator,employee.2823@pnrao.com,Non-Binary,2019-01-22,,61827.0,PNR-2915,4.0,Active,2019,1,1,,,,2472,6.77,5-10 years,Good,111,4,1,0,1,1,70560.61,71165.63,-12.38,-13.12,Senior,,0,60K-80K
PNR-2828,Olivia Patel,Sales,Regional Sales Manager,employee.2828@pnrao.com,Male,2022-03-07,,121197.0,,5.0,Active,2022,3,1,,,,1332,3.65,3-5 years,Excellent,104,0,1,0,0,1,121525.81,145982.17,-0.27,-16.98,Mid-Level,,0,100K-150K
PNR-2832,Mary Jones,Human Resources,Recruiter,employee.2832@pnrao.com,Female,2025-10-04,,77226.0,PNR-1628,,Active,2025,10,4,,,,25,0.07,0-1 years,,106,3,1,0,1,0,68801.09,69157.24,12.25,11.67,Junior,,0,60K-80K
PNR-2834,Saanvi Patel,Marketing,Marketing Coordinator,employee.2834@pnrao.com,Female,2023-03-24,2026-07-06,81085.0,PNR-1798,3.0,Terminated,2023,3,1,2026.0,7.0,3.0,1200,3.29,3-5 years,Average,95,2,0,1,1,1,93037.96,72400.67,-12.85,11.99,Mid-Level,3.2854209445585214,0,80K-100K
PNR-2835,Aarav Williams,Human Resources,Hr Generalist,employee.2835@pnrao.com,Female,2021-01-02,,75655.0,PNR-1912,4.0,Active,2021,1,1,,,,1761,4.82,3-5 years,Good,106,4,1,0,1,1,68801.09,69030.22,9.96,9.6,Mid-Level,,0,60K-80K
PNR-2837,Anika Brown,Finance,Accountant,employee.2837@pnrao.com,Male,2023-09-12,,76463.0,,4.0,Active,2023,9,3,,,,778,2.13,1-3 years,Good,87,0,1,0,0,1,69535.21,69549.67,9.96,9.94,Mid-Level,,0,60K-80K
PNR-2838,Priya Jones,Logistics,Warehouse Associate,employee.2838@pnrao.com,Unknown,2023-01-25,,58059.0,PNR-2962,4.0,Active,2023,1,1,,,,1008,2.76,1-3 years,Good,111,2,1,0,1,1,70560.61,69795.08,-17.72,-16.82,Mid-Level,,0,<60K
PNR-2839,Anika Sharma,Quality Control,Qc Inspector,employee.2839@pnrao.com,Female,2023-11-16,,57043.0,PNR-2937,5.0,Active,2023,11,4,,,,713,1.95,1-3 years,Excellent,108,3,1,0,1,1,109570.66,70667.88,-47.94,-19.28,Junior,,0,<60K
PNR-2840,Anika Singh,Quality Control,Qc Manager,employee.2840@pnrao.com,Female,2020-12-16,2022-01-24,160992.0,,3.0,Terminated,2020,12,4,2022.0,1.0,1.0,404,1.11,1-3 years,Average,108,0,0,1,0,1,109570.66,151465.96,46.93,6.29,Junior,1.106091718001369,0,150K+
PNR-2841,Saanvi Jones,Human Resources,Recruiter,employee.2841@pnrao.com,Non-Binary,2022-06-26,,74158.0,PNR-1999,4.0,Active,2022,6,2,,,,1221,3.34,3-5 years,Good,106,3,1,0,1,1,68801.09,69157.24,7.79,7.23,Mid-Level,,0,60K-80K
PNR-2843,Aditya Patel,Production,Line Supervisor,employee.2843@pnrao.com,Non-Binary,2022-06-24,,83690.0,PNR-1063,2.0,Active,2022,6,2,,,,1223,3.35,3-5 years,Below Average,112,3,1,0,1,1,102837.83,69824.22,-18.62,19.86,Mid-Level,,0,80K-100K
PNR-2845,Olivia Taylor,Human Resources,Recruiter,employee.2845@pnrao.com,Female,2018-02-16,,83138.0,PNR-2496,5.0,Active,2018,2,1,,,,2812,7.7,5-10 years,Excellent,106,4,1,0,1,1,68801.09,69157.24,20.84,20.22,Senior,,0,80K-100K
PNR-2848,Michael Jones,Quality Control,Qc Inspector,employee.2848@pnrao.com,Male,2025-06-15,,65728.0,PNR-2900,3.0,Active,2025,6,2,,,,136,0.37,0-1 years,Average,108,3,1,0,1,1,109570.66,70667.88,-40.01,-6.99,Junior,,0,60K-80K
PNR-2850,Chris Williams,Finance,Controller,employee.2850@pnrao.com,Male,2018-02-10,,55735.0,PNR-1859,5.0,Active,2018,2,1,,,,2818,7.72,5-10 years,Excellent,87,2,1,0,1,1,69535.21,68783.8,-19.85,-18.97,Senior,,0,<60K
PNR-2851,Anika Smith,Production,Line Supervisor,employee.2851@pnrao.com,Unknown,2022-06-11,2026-06-22,80667.0,PNR-2086,3.0,Terminated,2022,6,2,2026.0,6.0,2.0,1472,4.03,3-5 years,Average,112,2,0,1,1,1,102837.83,69824.22,-21.56,15.53,Mid-Level,4.030116358658453,0,80K-100K
PNR-2852,Anika Sharma,Logistics,Warehouse Associate,employee.2852@pnrao.com,Male,2024-12-28,,57644.0,PNR-1136,4.0,Active,2024,12,4,,,,305,0.84,0-1 years,Good,111,3,1,0,1,1,70560.61,69795.08,-18.31,-17.41,Junior,,0,<60K
PNR-2859,Olivia Smith,Marketing,Marketing Coordinator,employee.2859@pnrao.com,Female,2020-09-08,,60501.0,PNR-1786,3.0,Active,2020,9,3,,,,1877,5.14,5-10 years,Average,95,1,1,0,1,1,93037.96,72400.67,-34.97,-16.44,Senior,,0,60K-80K
PNR-2860,Anika Jones,It Support,It Technician,employee.2860@pnrao.com,Female,2018-03-19,2021-12-25,81812.0,PNR-1859,3.0,Terminated,2018,3,1,2021.0,12.0,4.0,1377,3.77,3-5 years,Average,98,2,0,1,1,1,96490.2,71783.83,-15.21,13.97,Mid-Level,3.7700205338809036,0,80K-100K
PNR-2863,Aarav Patel,Sales,Regional Sales Manager,employee.2863@pnrao.com,Non-Binary,2021-03-09,,142429.0,,2.0,Active,2021,3,1,,,,1695,4.64,3-5 years,Below Average,104,0,1,0,0,1,121525.81,145982.17,17.2,-2.43,Mid-Level,,0,100K-150K
PNR-2864,Michael Jones,Finance,Accountant,employee.2864@pnrao.com,Female,2019-09-16,,71706.0,PNR-1917,4.0,Active,2019,9,3,,,,2235,6.12,5-10 years,Good,87,1,1,0,1,1,69535.21,69549.67,3.12,3.1,Senior,,0,60K-80K
PNR-2866,Aditya Singh,Marketing,Marketing Coordinator,employee.2866@pnrao.com,Male,2019-06-03,,75243.0,PNR-2794,3.0,Active,2019,6,2,,,,2340,6.41,5-10 years,Average,95,2,1,0,1,1,93037.96,72400.67,-19.13,3.93,Senior,,0,60K-80K
PNR-2870,Rohan Brown,Logistics,Logistics Coordinator,employee.2870@pnrao.com,Unknown,2019-11-09,,79864.0,PNR-2147,5.0,Active,2019,11,4,,,,2181,5.97,5-10 years,Excellent,111,1,1,0,1,1,70560.61,71165.63,13.18,12.22,Senior,,0,60K-80K
PNR-2871,Sarah Jones,Finance,Controller,employee.2871@pnrao.com,Male,2025-09-20,2029-11-10,67095.0,PNR-2519,5.0,Terminated,2025,9,3,2029.0,11.0,4.0,1512,4.14,3-5 years,Excellent,87,4,0,1,1,1,69535.21,68783.8,-3.51,-2.46,Mid-Level,4.139630390143737,0,60K-80K
PNR-2872,Chris Wilson,Production,Operations Manager,employee.2872@pnrao.com,Female,2018-09-13,,154076.0,,5.0,Active,2018,9,3,,,,2603,7.13,5-10 years,Excellent,112,0,1,0,0,1,102837.83,152476.11,49.82,1.05,Senior,,0,150K+
PNR-2874,Emma Wilson,Human Resources,Hr Coordinator,employee.2874@pnrao.com,Male,2024-12-24,,82229.0,PNR-1669,2.0,Active,2024,12,4,,,,309,0.85,0-1 years,Below Average,106,2,1,0,1,1,68801.09,68340.05,19.52,20.32,Junior,,0,80K-100K
PNR-2876,Mary Smith,Research & Development,Scientist,mary.smith@company.com,Male,2018-10-25,,73457.0,,4.0,Active,2018,10,4,,,,2561,7.01,5-10 years,Good,98,0,1,0,0,1,85614.79,72557.95,-14.2,1.24,Senior,,0,60K-80K
PNR-2877,Michael Wilson,Sales,Sales Associate,michael.wilson@company.com,Unknown,2024-04-05,,77547.0,PNR-2890,4.0,Active,2024,4,2,,,,572,1.57,1-3 years,Good,104,3,1,0,1,1,121525.81,72548.22,-36.19,6.89,Junior,,0,60K-80K
PNR-2879,Saanvi Taylor,Quality Control,Qc Inspector,employee.2879@pnrao.com,Non-Binary,2019-11-19,,63640.0,PNR-1942,2.0,Active,2019,11,4,,,,2171,5.94,5-10 years,Below Average,108,5,1,0,1,1,109570.66,70667.88,-41.92,-9.94,Senior,,0,60K-80K
PNR-2880,Rohan Patel,Quality Control,Qc Inspector,employee.2880@pnrao.com,Non-Binary,2018-01-13,,79586.0,PNR-2678,4.0,Active,2018,1,1,,,,2846,7.79,5-10 years,Good,108,3,1,0,1,1,109570.66,70667.88,-27.37,12.62,Senior,,0,60K-80K
PNR-2881,Priya Williams,Finance,Financial Analyst,employee.2881@pnrao.com,Male,2018-07-06,,63516.0,PNR-1789,2.0,Active,2018,7,3,,,,2672,7.32,5-10 years,Below Average,87,1,1,0,1,1,69535.21,70138.18,-8.66,-9.44,Senior,,0,60K-80K
PNR-2883,Chris Singh,Logistics,Warehouse Associate,employee.2883@pnrao.com,Female,2021-01-23,,64254.0,PNR-1863,5.0,Active,2021,1,1,,,,1740,4.76,3-5 years,Excellent,111,3,1,0,1,1,70560.61,69795.08,-8.94,-7.94,Mid-Level,,0,60K-80K
PNR-2890,Priya Smith,Production,Operations Manager,employee.2890@pnrao.com,Unknown,2025-01-29,,135754.0,,4.0,Active,2025,1,1,,,,273,0.75,0-1 years,Good,112,0,1,0,0,1,102837.83,152476.11,32.01,-10.97,Junior,,0,100K-150K
PNR-2893,Olivia Smith,Marketing,Digital Marketer,olivia.smith@company.com,Unknown,2025-07-06,,65146.0,PNR-1761,4.0,Active,2025,7,3,,,,115,0.31,0-1 years,Good,95,1,1,0,1,1,93037.96,67941.78,-29.98,-4.11,Junior,,0,60K-80K
PNR-2894,Mary Singh,It Support,It Technician,employee.2894@pnrao.com,Male,2022-11-14,2025-06-22,83056.0,PNR-1746,3.0,Terminated,2022,11,4,2025.0,6.0,2.0,951,2.6,1-3 years,Average,98,2,0,1,1,1,96490.2,71783.83,-13.92,15.7,Mid-Level,2.6036960985626285,0,80K-100K
PNR-2896,Anika Jones,Production,Line Supervisor,anika.jones@company.com,Non-Binary,2019-12-16,,63902.0,PNR-2899,4.0,Active,2019,12,4,,,,2144,5.87,5-10 years,Good,112,2,1,0,1,1,102837.83,69824.22,-37.86,-8.48,Senior,,0,60K-80K
PNR-2897,Sarah Singh,Research & Development,Scientist,employee.2897@pnrao.com,Non-Binary,2023-08-15,,82948.0,PNR-1285,2.0,Active,2023,8,3,,,,806,2.21,1-3 years,Below Average,98,2,1,0,1,1,85614.79,72557.95,-3.11,14.32,Mid-Level,,0,80K-100K
PNR-2899,David Patel,Quality Control,Qc Manager,employee.2899@pnrao.com,Non-Binary,2025-03-02,,128889.0,,3.0,Active,2025,3,1,,,,241,0.66,0-1 years,Average,108,0,1,0,0,1,109570.66,151465.96,17.63,-14.91,Junior,,0,100K-150K
PNR-2901,John Jones,It Support,It Manager,employee.2901@pnrao.com,Non-Binary,2018-07-24,,140300.0,,5.0,Active,2018,7,3,,,,2654,7.27,5-10 years,Excellent,98,0,1,0,0,1,96490.2,145851.08,45.4,-3.81,Senior,,0,100K-150K
PNR-2904,Olivia Jones,Human Resources,Hr Generalist,employee.2904@pnrao.com,Male,2019-01-12,,71103.0,PNR-1932,2.0,Active,2019,1,1,,,,2482,6.8,5-10 years,Below Average,106,2,1,0,1,1,68801.09,69030.22,3.35,3.0,Senior,,0,60K-80K
PNR-2906,Rohan Taylor,Logistics,Logistics Coordinator,employee.2906@pnrao.com,Male,2021-09-23,,74220.0,PNR-1964,5.0,Active,2021,9,3,,,,1497,4.1,3-5 years,Excellent,111,4,1,0,1,1,70560.61,71165.63,5.19,4.29,Mid-Level,,0,60K-80K
PNR-2909,Olivia Singh,Logistics,Logistics Coordinator,employee.2909@pnrao.com,Non-Binary,2025-01-10,,61304.0,,5.0,Active,2025,1,1,,,,292,0.8,0-1 years,Excellent,111,0,1,0,0,1,70560.61,71165.63,-13.12,-13.86,Junior,,0,60K-80K
PNR-2910,Aditya Brown,Research & Development,Research Lead,employee.2910@pnrao.com,Female,2023-09-20,,97784.0,PNR-2946,2.0,Active,2023,9,3,,,,770,2.11,1-3 years,Below Average,98,1,1,0,1,1,85614.79,109962.86,14.21,-11.08,Mid-Level,,0,80K-100K
PNR-2912,Anika Taylor,Research & Development,Scientist,employee.2912@pnrao.com,Female,2020-12-30,2025-09-13,73317.0,PNR-1576,5.0,Terminated,2020,12,4,2025.0,9.0,3.0,1718,4.7,3-5 years,Excellent,98,1,0,1,1,1,85614.79,72557.95,-14.36,1.05,Mid-Level,4.70362765229295,0,60K-80K
PNR-2914,Chris Wilson,Logistics,Warehouse Associate,employee.2914@pnrao.com,Female,2018-04-20,,73053.0,,5.0,Active,2018,4,2,,,,2749,7.53,5-10 years,Excellent,111,0,1,0,0,1,70560.61,69795.08,3.53,4.67,Senior,,0,60K-80K
PNR-2915,Sarah Patel,Production,Operations Manager,employee.2915@pnrao.com,Female,2022-02-10,,166555.0,,2.0,Active,2022,2,1,,,,1357,3.72,3-5 years,Below Average,112,0,1,0,0,1,102837.83,152476.11,61.96,9.23,Mid-Level,,0,150K+
PNR-2917,Emma Williams,Research & Development,Lab Technician,employee.2917@pnrao.com,Non-Binary,2023-01-02,,74061.0,PNR-2817,2.0,Active,2023,1,1,,,,1031,2.82,1-3 years,Below Average,98,1,1,0,1,1,85614.79,69766.0,-13.5,6.16,Mid-Level,,0,60K-80K
PNR-2918,Saanvi Brown,Marketing,Marketing Manager,employee.2918@pnrao.com,Female,2021-01-13,,121543.0,,2.0,Active,2021,1,1,,,,1750,4.79,3-5 years,Below Average,95,0,1,0,0,1,93037.96,150297.96,30.64,-19.13,Mid-Level,,0,100K-150K
PNR-2920,Anika Kumar,Production,Operations Manager,employee.2920@pnrao.com,Male,2018-06-27,,155984.0,,5.0,Active,2018,6,2,,,,2681,7.34,5-10 years,Excellent,112,0,1,0,0,1,102837.83,152476.11,51.68,2.3,Senior,,0,150K+
PNR-2921,Aditya Smith,Marketing,Digital Marketer,employee.2921@pnrao.com,Non-Binary,2018-02-06,,60647.0,PNR-1744,5.0,Active,2018,2,1,,,,2822,7.73,5-10 years,Excellent,95,1,1,0,1,1,93037.96,67941.78,-34.81,-10.74,Senior,,0,60K-80K
PNR-2924,Olivia Smith,Marketing,Marketing Manager,employee.2924@pnrao.com,Unknown,2021-12-13,,132760.0,,5.0,Active,2021,12,4,,,,1416,3.88,3-5 years,Excellent,95,0,1,0,0,1,93037.96,150297.96,42.69,-11.67,Mid-Level,,0,100K-150K
PNR-2925,Michael Wilson,Finance,Financial Analyst,employee.2925@pnrao.com,Non-Binary,2018-02-08,,64098.0,PNR-2058,2.0,Active,2018,2,1,,,,2820,7.72,5-10 years,Below Average,87,2,1,0,1,1,69535.21,70138.18,-7.82,-8.61,Senior,,0,60K-80K
PNR-2926,Priya Singh,It Support,It Manager,employee.2926@pnrao.com,Female,2019-09-26,,127060.0,,5.0,Active,2019,9,3,,,,2225,6.09,5-10 years,Excellent,98,18,1,0,1,1,96490.2,145851.08,31.68,-12.88,Senior,,0,100K-150K
PNR-2928,Mary Kumar,Finance,Financial Analyst,employee.2928@pnrao.com,Male,2024-02-29,,76403.0,PNR-2585,4.0,Active,2024,2,1,,,,608,1.66,1-3 years,Good,87,4,1,0,1,1,69535.21,70138.18,9.88,8.93,Junior,,0,60K-80K
PNR-2932,Aditya Wilson,Marketing,Marketing Manager,employee.2932@pnrao.com,Non-Binary,2025-03-06,,149381.0,,3.0,Active,2025,3,1,,,,237,0.65,0-1 years,Average,95,0,1,0,0,1,93037.96,150297.96,60.56,-0.61,Junior,,0,100K-150K
PNR-2934,Aarav Sharma,Finance,Controller,employee.2934@pnrao.com,Non-Binary,2020-05-26,,72652.0,PNR-1036,3.0,Active,2020,5,2,,,,1982,5.43,5-10 years,Average,87,2,1,0,1,1,69535.21,68783.8,4.48,5.62,Senior,,0,60K-80K
PNR-2937,Mary Brown,Sales,Regional Sales Manager,employee.2937@pnrao.com,Female,2018-01-26,,138183.0,,,Active,2018,1,1,,,,2833,7.76,5-10 years,,104,0,1,0,0,0,121525.81,145982.17,13.71,-5.34,Senior,,0,100K-150K
PNR-2938,Michael Smith,Sales,Regional Sales Manager,employee.2938@pnrao.com,Male,2019-07-12,,148841.0,,3.0,Active,2019,7,3,,,,2301,6.3,5-10 years,Average,104,0,1,0,0,1,121525.81,145982.17,22.48,1.96,Senior,,0,100K-150K
PNR-2940,Aarav Williams,Human Resources,Hr Coordinator,employee.2940@pnrao.com,Female,2020-01-31,,60834.0,PNR-1467,2.0,Active,2020,1,1,,,,2098,5.74,5-10 years,Below Average,106,2,1,0,1,1,68801.09,68340.05,-11.58,-10.98,Senior,,0,60K-80K
PNR-2941,Aditya Sharma,Quality Control,Qc Inspector,aditya.sharma@company.com,Non-Binary,2020-11-10,2023-01-23,69445.0,PNR-2959,,Terminated,2020,11,4,2023.0,1.0,1.0,804,2.2,1-3 years,,108,1,0,1,1,0,109570.66,70667.88,-36.62,-1.73,Mid-Level,2.2012320328542097,0,60K-80K
PNR-2942,Sarah Patel,It Support,Help Desk Specialist,employee.2942@pnrao.com,Non-Binary,2022-02-24,,79668.0,PNR-1329,4.0,Active,2022,2,1,,,,1343,3.68,3-5 years,Good,98,4,1,0,1,1,96490.2,70990.91,-17.43,12.22,Mid-Level,,0,60K-80K
PNR-2944,Olivia Brown,Sales,Account Manager,employee.2944@pnrao.com,Female,2023-08-24,,173481.0,,2.0,Active,2023,8,3,,,,797,2.18,1-3 years,Below Average,104,0,1,0,0,1,121525.81,151582.0,42.75,14.45,Mid-Level,,0,150K+
PNR-2945,Aditya Brown,Logistics,Warehouse Associate,employee.2945@pnrao.com,Female,2024-03-06,,76356.0,PNR-2769,2.0,Active,2024,3,1,,,,602,1.65,1-3 years,Below Average,111,2,1,0,1,1,70560.61,69795.08,8.21,9.4,Junior,,0,60K-80K
PNR-2950,Priya Williams,Production,Line Supervisor,employee.2950@pnrao.com,Non-Binary,2025-04-21,,58680.0,PNR-1266,3.0,Active,2025,4,2,,,,191,0.52,0-1 years,Average,112,1,1,0,1,1,102837.83,69824.22,-42.94,-15.96,Junior,,0,<60K
PNR-2952,Olivia Jones,Sales,Regional Sales Manager,employee.2952@pnrao.com,Female,2023-07-26,,128368.0,,4.0,Active,2023,7,3,,,,826,2.26,1-3 years,Good,104,0,1,0,0,1,121525.81,145982.17,5.63,-12.07,Mid-Level,,0,100K-150K
