EmployeeID,FullName,Department,JobTitle,Email,Gender,HireDate,TerminationDate,Salary,ManagerID,PerformanceRating,Status
"","Saanvi Sharma","IT Support","Help Desk Specialist","employee.2836@pnrao.com","Non-binary","2023-03-30","","","PNR-2143","3","Active"
"PNR-2837"," Anika Brown ","Finance"," Accountant ","employee.2837@pnrao.com"," Male ","2023-09-12","  ","76463","#N/A","4","Active"
"PNR-2838","Priya Jones","Logistics","Warehouse Associate","employee.2838@pnrao.com","","2023-01-25","","58059","PNR-2962","4","Active"
"PNR-2839","Anika Sharma","Quality Control","QC Inspector","employee.2839@pnrao.com","Female","2023-11-16","","57043","PNR-2937","5"," Active "
"PNR-2840","Anika Singh","Quality Control","QC Manager","employee.2840@pnrao.com","Female","2020-12-16","2022-01-24","160992","","3","Terminated"
"PNR-2841","#N/A","Human Resources","Recruiter","employee.2841@pnrao.com"," Non-binary ","2022-06-26","","74158","PNR-1999","4","Active"
"PNR-2841","Saanvi Jones","Human Resources","Recruiter","employee.2841@pnrao.com","Non-binary","2022-06-26","","74158","PNR-1999","4","Active"
"PNR-2843","Aditya Patel","Production"," Line Supervisor ","employee.2843@pnrao.com","Non-binary","2022-06-24","","83690"," PNR-1063 ","2","Active"
"PNR-2843","Aditya Patel","Production","Line Supervisor","employee.2843@pnrao.com","Non-binary","2022-06-24","","83690","PNR-1063","2","Active"
"PNR-2845","Olivia Taylor","Human Resources","Recruiter"," employee.2845@pnrao.com ","Female","2018-02-16","","83138","PNR-2496","5",""
"PNR-2845","Olivia Taylor","Human Resources","Recruiter","employee.2845@pnrao.com","Female","2018-02-16","","83138","PNR-2496","5","Active"
"#N/A","Aarav Taylor","Human Resources","Recruiter"," employee.2847@pnrao.com ","Female","","","79307","PNR-2794","5","Active"
"PNR-2848","Michael Jones","Quality Control","QC Inspector"," employee.2848@pnrao.com ","Male","2025-06-15","","65728","PNR-2900","3","Active"
" PNR-2849 ","Chris Singh","Finance"," Financial Analyst ","employee.2849@pnrao.com","Non-binary","2022-10-05","  ","79224","","3",""
"PNR-2850","Chris Williams","Finance","Controller","employee.2850@pnrao.com","Male","2018-02-10","","55735","PNR-1859","5","Active"
"PNR-2851","Anika Smith","Production","Line Supervisor","employee.2851@pnrao.com","","2022-06-11","2026-06-22","80667","PNR-2086","3","Terminated"
" PNR-2852 ","Anika Sharma","Logistics","Warehouse Associate","employee.2852@pnrao.com","Male","2024-12-28","","57644","PNR-1136","4","Active"
"PNR-2852","Anika Sharma","Logistics","Warehouse Associate","employee.2852@pnrao.com","Male","2024-12-28","","57644","PNR-1136","4","Active"
" PNR-2854 ","Saanvi Singh","Research & Development",""," employee.2854@pnrao.com ","","2018-09-01","","62682","PNR-2620","2","Active"
"PNR-2855","Michael Brown","Production","Line Supervisor","employee.2855@pnrao.com","Male","","","62368","PNR-1677","5"," Active "
"PNR-2856"," Aarav Patel ","Finance","Accountant","employee.2856@pnrao.com","Male","","#N/A","75832","PNR-1688","3","Active"
"PNR-2857"," Priya Williams "," Finance ","","employee.2857@pnrao.com","Female","2023-01-04","","60760"," PNR-1407 ","3","Active"
"PNR-2858",""," Research & Development ","Research Lead","employee.2858@pnrao.com","Non-binary","2020-06-04","","107604","PNR-1945","","Active"
"PNR-2859","Olivia Smith","Marketing","Marketing Coordinator","employee.2859@pnrao.com","Female","2020-09-08","","60501","PNR-1786","3","Active"
"PNR-2860","#N/A","IT Support","IT Technician","employee.2860@pnrao.com","Female","2018-03-19","","81812","PNR-1859","3","Terminated"
"PNR-2860","Anika Jones","IT Support","IT Technician","employee.2860@pnrao.com","Female","2018-03-19","2021-12-25","81812","PNR-1859","3","Terminated"
"PNR-2862","Michael Williams","","Lab Technician","employee.2862@pnrao.com","Non-binary","#N/A","","63986","#N/A","5","Active"
"PNR-2863","","Sales","Regional Sales Manager","employee.2863@pnrao.com",""," 2021-03-09 ","","142429","","2","Active"
"PNR-2863","Aarav Patel","Sales","Regional Sales Manager","employee.2863@pnrao.com","Non-binary","2021-03-09","","142429","","2","Active"
"PNR-2864","Michael Jones","Finance","Accountant","employee.2864@pnrao.com","Female","2019-09-16","","71706","PNR-1917","4","Active"
"PNR-2866"," Aditya Singh ","Marketing","Marketing Coordinator"," employee.2866@pnrao.com ","Male","2019-06-03","","75243","PNR-2794","3","Active"
"PNR-2867","Michael Williams","#N/A","Marketing Manager","employee.2867@pnrao.com","Non-binary","2019-03-23","#N/A","150640","","4","Active"
"","Priya Patel","IT Support","Help Desk Specialist","employee.2868@pnrao.com","Female","2021-04-08","","82810","PNR-1027","2","Active"
"","Saanvi Smith","#N/A","QC Manager","employee.2869@pnrao.com","Non-binary","","","164289","  ","4","Active"
"PNR-2870","Rohan Brown"," Logistics "," Logistics Coordinator ","employee.2870@pnrao.com","","2019-11-09","","79864","PNR-2147","5","Active"
"PNR-2871","Sarah Jones","Finance","Controller","employee.2871@pnrao.com","Male","2025-09-20"," 2029-11-10 ","67095","PNR-2519","5","Terminated"
"PNR-2872","Chris Wilson","Production"," Operations Manager ","employee.2872@pnrao.com","Female","2018-09-13","","","","5","Active"
"PNR-2873","Aditya Singh","Logistics","Logistics Coordinator","employee.2873@pnrao.com","Female","","#N/A","78780","","4","Active"
"PNR-2874","","Human Resources","HR Coordinator","","Male","2024-12-24","  ","82229","PNR-1669","2","Active"
"PNR-2874","Emma Wilson","Human Resources","HR Coordinator","employee.2874@pnrao.com","Male","2024-12-24","","82229","PNR-1669","2","Active"
"PNR-2876","Mary Smith","Research & Development","Scientist","","Male"," 2018-10-25 ","  ","","","4","Active"
"PNR-2877","Michael Wilson","Sales","Sales Associate","","","2024-04-05","","77547","PNR-2890","4","Active"
""," Aarav Jones ","IT Support","IT Manager","","","2021-01-07","","171436","","","Active"
" PNR-2879 ","Saanvi Taylor","Quality Control","QC Inspector","employee.2879@pnrao.com","Non-binary","2019-11-19","","63640","PNR-1942","2","Active"
"PNR-2880","Rohan Patel","Quality Control","QC Inspector","employee.2880@pnrao.com","Non-binary"," 2018-01-13 ","","79586","PNR-2678","4","Active"
" PNR-2881 ","Priya Williams"," Finance "," Financial Analyst ","employee.2881@pnrao.com","Male","2018-07-06","","63516","PNR-1789","2","Active"
"PNR-2882"," Rohan Wilson ","Quality Control","","employee.2882@pnrao.com","Female","2025-08-10","","160940","","5","Active"
" PNR-2883 ","Chris Singh","Logistics","Warehouse Associate","employee.2883@pnrao.com","Female"," 2021-01-23 ","","64254","PNR-1863","5","Active"
"PNR-2884"," Priya Patel ","Sales","Sales Associate","employee.2884@pnrao.com"," Non-binary ","","","75008","PNR-1640","4","Active"
"PNR-2885","Aditya Patel","Human Resources","HR Generalist","employee.2885@pnrao.com","Male","2018-10-03","","55285","PNR-2450","2","#N/A"
"PNR-2886","#N/A","Production","Production Worker","employee.2886@pnrao.com","Male"," 2020-11-28 ","2025-03-31","66275","PNR-2960","2","Terminated"
"PNR-2887","David Williams","Research & Development","Scientist","employee.2887@pnrao.com","Male","2024-11-07","","64752","PNR-2342","3",""
"PNR-2888",""," Research & Development ","Research Lead"," employee.2888@pnrao.com ","Female","2025-04-03","","109775","PNR-1509","4","#N/A"
"PNR-2889","Michael Wilson","Sales","Sales Associate","employee.2889@pnrao.com","Male","2019-11-17","2024-12-04","64358","PNR-2100","3",""
"PNR-2890","Priya Smith","Production","Operations Manager","employee.2890@pnrao.com","#N/A","2025-01-29","  ","135754","","4","Active"
"PNR-2891"," Aditya Patel ","#N/A","Account Manager","employee.2891@pnrao.com"," Female ","2018-05-25","","144311","","5",""
"","Aditya Jones","","HR Generalist","employee.2892@pnrao.com","Female","2021-02-04","","66211","PNR-2993","2","Active"
"PNR-2893","Olivia Smith","Marketing","Digital Marketer","","","2025-07-06","","65146","PNR-1761","4","Active"
" PNR-2894 ","Mary Singh","IT Support","IT Technician","employee.2894@pnrao.com","Male","2022-11-14","2025-06-22","83056"," PNR-1746 ","3","Terminated"
"PNR-2895","John Smith","Sales"," Sales Associate ","employee.2895@pnrao.com","Male","","2022-10-16","66800","PNR-2201","2","Terminated"
"PNR-2896","Anika Jones","Production","Line Supervisor","","Non-binary","2019-12-16","  ","63902","PNR-2899","4","Active"
"PNR-2897","Sarah Singh","Research & Development","Scientist","employee.2897@pnrao.com","Non-binary"," 2023-08-15 ","  ","82948","PNR-1285","2","Active"
" PNR-2898 ","Olivia Kumar","Logistics","","employee.2898@pnrao.com","#N/A"," 2020-11-23 ","","82319","PNR-2190","5","Active"
"PNR-2899","David Patel"," Quality Control ","#N/A","#N/A","Non-binary","2025-03-02","","128889","","","Active"
"PNR-2899","David Patel","Quality Control","QC Manager","employee.2899@pnrao.com","Non-binary","2025-03-02","","128889","","3","Active"
"PNR-2901","John Jones","","IT Manager","employee.2901@pnrao.com","","","  ","140300","","5","Active"
"PNR-2901","John Jones","IT Support","IT Manager","employee.2901@pnrao.com","Non-binary","2018-07-24","","140300","","5","Active"
"PNR-2903","#N/A","Marketing","Marketing Manager","employee.2903@pnrao.com","Female","2022-10-19","","168015","","2","Active"
"","Olivia Jones"," Human Resources "," HR Generalist ","employee.2904@pnrao.com","Male","2019-01-12","  ","71103","PNR-1932","2","Active"
"PNR-2904","Olivia Jones","Human Resources","HR Generalist","employee.2904@pnrao.com","Male","2019-01-12","","71103","PNR-1932","2","Active"
" PNR-2906 ","Rohan Taylor","Logistics","Logistics Coordinator","employee.2906@pnrao.com","Male","","","74220","PNR-1964","5","Active"
"PNR-2906","Rohan Taylor","Logistics","Logistics Coordinator","employee.2906@pnrao.com","Male","2021-09-23","","74220","PNR-1964","5","Active"
"PNR-2908","Anika Sharma","Logistics","Warehouse Associate","employee.2908@pnrao.com","Female","","","72647","PNR-1375","4","Active"
" PNR-2909 ","Olivia Singh","Logistics","Logistics Coordinator","employee.2909@pnrao.com"," Non-binary "," 2025-01-10 ","  ","61304","","5","Active"
"PNR-2910","Aditya Brown","Research & Development","Research Lead","employee.2910@pnrao.com","Female","2023-09-20","#N/A","","PNR-2946","2"," Active "
"PNR-2910","Aditya Brown","Research & Development","Research Lead","employee.2910@pnrao.com","Female","2023-09-20","","97784","PNR-2946","2","Active"
"PNR-2912","Anika Taylor","Research & Development","Scientist","employee.2912@pnrao.com","Female","2020-12-30","2025-09-13","73317","PNR-1576","5","Terminated"
"PNR-2913","Priya Sharma","Finance","Financial Analyst","employee.2913@pnrao.com","Male"," 2018-02-10 ","  ","73254","PNR-1855","5","#N/A"
" PNR-2914 ","Chris Wilson","Logistics","Warehouse Associate","employee.2914@pnrao.com","Female","2018-04-20","  ","73053","","5","Active"
"PNR-2915","Sarah Patel","Production","Operations Manager"," employee.2915@pnrao.com ","Female","2022-02-10","#N/A","166555","","2"," Active "
""," Anika Jones ","Research & Development","Lab Technician","employee.2916@pnrao.com"," Male ","2019-04-11","","","PNR-1326","","Active"
" PNR-2917 ","Emma Williams"," Research & Development ","Lab Technician","employee.2917@pnrao.com","Non-binary","2023-01-02","","74061","PNR-2817","2","Active"
"PNR-2918","Saanvi Brown","Marketing","Marketing Manager","employee.2918@pnrao.com","","2021-01-13","","121543","","2","Active"
"PNR-2918","Saanvi Brown","Marketing","Marketing Manager","employee.2918@pnrao.com","Female","2021-01-13","","121543","","2","Active"
"PNR-2920","Anika Kumar","Production","Operations Manager","employee.2920@pnrao.com","Male","2018-06-27","","155984","","5","Active"
"PNR-2921","Aditya Smith","Marketing"," Digital Marketer "," employee.2921@pnrao.com ","Non-binary","2018-02-06","","60647"," PNR-1744 ","5","Active"
"PNR-2922","","Marketing","Marketing Coordinator","","Non-binary","2023-08-12","","76645","PNR-1276","5",""
"PNR-2923","Aarav Wilson","Research & Development"," Lab Technician ","employee.2923@pnrao.com","Non-binary","","","63516","PNR-1592","4","Active"
"PNR-2924"," Olivia Smith ","Marketing","Marketing Manager","employee.2924@pnrao.com","#N/A","2021-12-13","","132760","","5","Active"
"PNR-2925","Michael Wilson","Finance","Financial Analyst","employee.2925@pnrao.com"," Non-binary ","2018-02-08","","64098","PNR-2058","2","Active"
"PNR-2926","Priya Singh","IT Support","IT Manager","employee.2926@pnrao.com","Female","2019-09-26","","127060","  ","5","Active"
"#N/A","Aarav Williams","Logistics","Warehouse Associate","employee.2927@pnrao.com"," Female ","2023-10-18","  ","71956"," PNR-2216 ","5","Active"
"PNR-2928","Mary Kumar","Finance","","employee.2928@pnrao.com","Male"," 2024-02-29 ","","76403","PNR-2585","","Active"
"PNR-2928","Mary Kumar","Finance","Financial Analyst","employee.2928@pnrao.com","Male","2024-02-29","","76403","PNR-2585","4","Active"
"PNR-2930"," Emma Taylor ","Sales","Regional Sales Manager","employee.2930@pnrao.com","Male","","","134227","","2","Active"
"PNR-2931","Aarav Jones","#N/A","HR Generalist","","Non-binary","2022-07-04","#N/A","57764","PNR-1517","4","Terminated"
"PNR-2932"," Aditya Wilson ","Marketing","Marketing Manager"," employee.2932@pnrao.com ","Non-binary","2025-03-06","","149381","","3","Active"
"PNR-2933","","Human Resources","HR Coordinator","employee.2933@pnrao.com","Non-binary","","","69440","PNR-1628","5",""
"PNR-2934","Aarav Sharma","Finance","Controller"," employee.2934@pnrao.com ","Non-binary","2020-05-26","","72652","PNR-1036","3","Active"
"PNR-2935","","Finance"," Financial Analyst ","employee.2935@pnrao.com","Male","","","84194","PNR-2620","2","Active"
"PNR-2936","","Logistics","Logistics Coordinator","employee.2936@pnrao.com"," Male ","2018-03-12","","","PNR-1238","3",""
"PNR-2937","Mary Brown","Sales","Regional Sales Manager","employee.2937@pnrao.com","Female","2018-01-26","","138183","","","Active"
"PNR-2938","Michael Smith"," Sales ","Regional Sales Manager","employee.2938@pnrao.com","Male","2019-07-12","","148841","","3","Active"
" PNR-2939 ","#N/A","Sales","Account Manager","employee.2939@pnrao.com","Female","2018-10-08","","157032","","2","Active"
"PNR-2940","Aarav Williams"," Human Resources "," HR Coordinator ","employee.2940@pnrao.com","Female"," 2020-01-31 ","#N/A","60834","PNR-1467","2"," Active "
"PNR-2941"," Aditya Sharma ","Quality Control","QC Inspector","","Non-binary"," 2020-11-10 "," 2023-01-23 ","69445","PNR-2959","","Terminated"
"PNR-2942","Sarah Patel","IT Support","Help Desk Specialist","employee.2942@pnrao.com","Non-binary"," 2022-02-24 ","","79668","PNR-1329","4","Active"
"PNR-2943","Saanvi Jones","","","employee.2943@pnrao.com","Non-binary","2023-01-13","2025-08-11","60672","PNR-2668","4","Terminated"
"PNR-2944","Olivia Brown","Sales"," Account Manager ","employee.2944@pnrao.com","Female","2023-08-24","","173481","","2","Active"
"PNR-2945","Aditya Brown","Logistics","Warehouse Associate","employee.2945@pnrao.com","Female","2024-03-06","  ","76356","PNR-2769","2","Active"
" PNR-2946 ","Anika Sharma","Research & Development","Research Lead","employee.2946@pnrao.com","#N/A","#N/A","","","PNR-1945","2",""
"","Rohan Smith","Finance","Controller","employee.2947@pnrao.com"," Female "," 2023-12-14 ","","72266","PNR-2336","4","Active"
" PNR-2948 ","","Research & Development","","employee.2948@pnrao.com","Non-binary"," 2019-10-07 ","","103495","#N/A","4","Active"
" PNR-2949 ","","Research & Development","Lab Technician","employee.2949@pnrao.com","","2018-09-06","","59811","PNR-1472","5","#N/A"
"PNR-2950","Priya Williams","Production","Line Supervisor","employee.2950@pnrao.com","Non-binary"," 2025-04-21 ","","58680","","3","Active"
"PNR-2950","Priya Williams","Production","Line Supervisor","employee.2950@pnrao.com","Non-binary","2025-04-21","","58680","PNR-1266","3","Active"
"PNR-2952","Olivia Jones","Sales","Regional Sales Manager","employee.2952@pnrao.com"," Female ","2023-07-26","","128368","","4","Active"
"PNR-2953","","","Financial Analyst","employee.2953@pnrao.com","#N/A","2024-12-02","  ","55908","PNR-1730","2","Active"
"PNR-2954","","Human Resources","#N/A","","Male","2020-10-02","","67547","PNR-2901","4"," Active "
"PNR-2955"," Olivia Sharma ","Marketing"," Marketing Coordinator ","employee.2955@pnrao.com","Female","2024-01-07","","57724","PNR-1929","4","Terminated"
"PNR-2955","Olivia Sharma","Marketing","Marketing Coordinator","employee.2955@pnrao.com","Female","2024-01-07","2025-01-14","57724","PNR-1929","4","Terminated"
"PNR-2957","Michael Singh","Quality Control","QC Manager","employee.2957@pnrao.com","","2020-08-31","  ","162229","","2","Active"
"PNR-2958","Olivia Brown"," IT Support ","IT Technician","employee.2958@pnrao.com","Male","2020-11-25","  ","75648"," PNR-1779 ","5","Active"
"PNR-2959","David Williams"," IT Support ","","employee.2959@pnrao.com","Non-binary"," 2024-02-08 ","","121020","","4","Active"
"#N/A","Priya Sharma","Quality Control","QC Manager","employee.2960@pnrao.com","","2020-09-03","","139530","","4","Active"
